cross_pair_hotspot_id	chr	start	stop	pair	pair_present	n_pairs	MHC_flag	recurrent_hotspot	multi_axis_hotspot	pan_domain_hotspot
PH3B0_CH010	3	35913034	36840136	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH010	3	35913034	36840136	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH010	3	35913034	36840136	CAD__MDD	0	1	False	False	False	False
PH3B0_CH010	3	35913034	36840136	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH010	3	35913034	36840136	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH010	3	35913034	36840136	T2D__MDD	0	1	False	False	False	False
PH3B0_CH010	3	35913034	36840136	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH011	3	47588462	50387742	CD__BMI	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CD__CAD	1	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CD__T2D	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	PsA__BMI	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	PsA__CAD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	PsA__T2D	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	UC__BMI	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	UC__CAD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	UC__T2D	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CD__Anxiety	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CD__MDD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CD__PTSD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	PsA__Anxiety	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	PsA__MDD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	PsA__PTSD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	UC__Anxiety	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	UC__MDD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	UC__PTSD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	BMI__Anxiety	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	BMI__MDD	1	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	BMI__PTSD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CAD__Anxiety	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CAD__MDD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	CAD__PTSD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	T2D__Anxiety	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	T2D__MDD	0	2	False	True	True	False
PH3B0_CH011	3	47588462	50387742	T2D__PTSD	0	2	False	True	True	False
PH3B0_CH058	3	50387743	51953968	CD__BMI	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CD__CAD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CD__T2D	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	PsA__BMI	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	PsA__CAD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	PsA__T2D	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	UC__BMI	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	UC__CAD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	UC__T2D	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CD__MDD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CD__PTSD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	PsA__MDD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	UC__MDD	1	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	UC__PTSD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	BMI__MDD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CAD__MDD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	T2D__MDD	0	1	False	False	False	False
PH3B0_CH058	3	50387743	51953968	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CD__BMI	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CD__CAD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CD__T2D	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	PsA__BMI	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	PsA__CAD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	PsA__T2D	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	UC__BMI	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	UC__CAD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	UC__T2D	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CD__MDD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CD__PTSD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	PsA__MDD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	UC__MDD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	UC__PTSD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	BMI__MDD	1	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CAD__MDD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	T2D__MDD	0	1	False	False	False	False
PH3B0_CH012	3	60571140	61277587	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH001	3	157633701	158460058	CD__BMI	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CD__CAD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CD__T2D	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	PsA__BMI	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	PsA__CAD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	PsA__T2D	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	UC__BMI	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	UC__CAD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	UC__T2D	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CD__Anxiety	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CD__MDD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CD__PTSD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	PsA__Anxiety	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	PsA__MDD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	PsA__PTSD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	UC__Anxiety	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	UC__MDD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	UC__PTSD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	BMI__Anxiety	1	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	BMI__MDD	1	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	BMI__PTSD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CAD__Anxiety	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CAD__MDD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	CAD__PTSD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	T2D__Anxiety	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	T2D__MDD	0	2	False	True	False	False
PH3B0_CH001	3	157633701	158460058	T2D__PTSD	0	2	False	True	False	False
PH3B0_CH013	3	172004761	173415591	CD__BMI	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CD__CAD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CD__T2D	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	PsA__BMI	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	PsA__CAD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	PsA__T2D	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	UC__BMI	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	UC__CAD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	UC__T2D	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CD__MDD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CD__PTSD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	PsA__MDD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	UC__MDD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	UC__PTSD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	BMI__MDD	1	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CAD__MDD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	T2D__MDD	0	1	False	False	False	False
PH3B0_CH013	3	172004761	173415591	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CD__BMI	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CD__CAD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CD__T2D	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	PsA__BMI	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	PsA__CAD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	PsA__T2D	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	UC__BMI	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	UC__CAD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	UC__T2D	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CD__MDD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CD__PTSD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	PsA__MDD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	UC__MDD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	UC__PTSD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	BMI__MDD	1	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CAD__MDD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	T2D__MDD	0	1	False	False	False	False
PH3B0_CH014	4	28177793	28927438	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CD__BMI	1	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CD__CAD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CD__T2D	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	PsA__BMI	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	PsA__CAD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	PsA__T2D	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	UC__BMI	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	UC__CAD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	UC__T2D	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CD__MDD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CD__PTSD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	PsA__MDD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	UC__MDD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	UC__PTSD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	BMI__MDD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CAD__MDD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	T2D__MDD	0	1	False	False	False	False
PH3B0_CH040	4	102544804	104384534	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CD__BMI	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CD__CAD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CD__T2D	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	PsA__BMI	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	PsA__CAD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	PsA__T2D	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	UC__BMI	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	UC__CAD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	UC__T2D	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CD__MDD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CD__PTSD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	PsA__MDD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	UC__MDD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	UC__PTSD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	BMI__MDD	1	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CAD__MDD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	T2D__MDD	0	1	False	False	False	False
PH3B0_CH015	5	103788461	104850490	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH045	6	26396201	27261035	CD__BMI	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CD__CAD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CD__T2D	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	PsA__BMI	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	PsA__CAD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	PsA__T2D	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	UC__BMI	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	UC__CAD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	UC__T2D	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CD__Anxiety	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CD__MDD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CD__PTSD	1	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	PsA__Anxiety	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	PsA__MDD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	PsA__PTSD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	UC__Anxiety	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	UC__MDD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	UC__PTSD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	BMI__Anxiety	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	BMI__MDD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	BMI__PTSD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CAD__Anxiety	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CAD__MDD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	CAD__PTSD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	T2D__Anxiety	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	T2D__MDD	0	1	True	False	False	False
PH3B0_CH045	6	26396201	27261035	T2D__PTSD	0	1	True	False	False	False
PH3B0_CH048	6	29529756	30715006	CD__BMI	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CD__CAD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CD__T2D	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	PsA__BMI	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	PsA__CAD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	PsA__T2D	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	UC__BMI	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	UC__CAD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	UC__T2D	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CD__Anxiety	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CD__MDD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CD__PTSD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	PsA__Anxiety	1	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	PsA__MDD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	PsA__PTSD	1	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	UC__Anxiety	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	UC__MDD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	UC__PTSD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	BMI__Anxiety	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	BMI__MDD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	BMI__PTSD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CAD__Anxiety	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CAD__MDD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	CAD__PTSD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	T2D__Anxiety	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	T2D__MDD	0	2	True	True	False	False
PH3B0_CH048	6	29529756	30715006	T2D__PTSD	0	2	True	True	False	False
PH3B0_CH038	6	30715007	31427209	CD__BMI	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CD__CAD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CD__T2D	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	PsA__BMI	1	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	PsA__CAD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	PsA__T2D	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	UC__BMI	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	UC__CAD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	UC__T2D	1	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CD__Anxiety	1	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CD__MDD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CD__PTSD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	PsA__Anxiety	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	PsA__MDD	1	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	PsA__PTSD	1	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	UC__Anxiety	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	UC__MDD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	UC__PTSD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	BMI__Anxiety	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	BMI__MDD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	BMI__PTSD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CAD__Anxiety	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CAD__MDD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	CAD__PTSD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	T2D__Anxiety	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	T2D__MDD	0	5	True	True	True	False
PH3B0_CH038	6	30715007	31427209	T2D__PTSD	0	5	True	True	True	False
PH3B0_CH050	6	31427210	32208901	CD__BMI	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CD__CAD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CD__T2D	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	PsA__BMI	1	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	PsA__CAD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	PsA__T2D	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	UC__BMI	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	UC__CAD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	UC__T2D	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CD__Anxiety	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CD__MDD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CD__PTSD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	PsA__Anxiety	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	PsA__MDD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	PsA__PTSD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	UC__Anxiety	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	UC__MDD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	UC__PTSD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	BMI__Anxiety	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	BMI__MDD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	BMI__PTSD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CAD__Anxiety	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CAD__MDD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	CAD__PTSD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	T2D__Anxiety	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	T2D__MDD	0	1	True	False	False	False
PH3B0_CH050	6	31427210	32208901	T2D__PTSD	0	1	True	False	False	False
PH3B0_CH049	6	32208902	32897998	CD__BMI	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CD__CAD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CD__T2D	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	PsA__BMI	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	PsA__CAD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	PsA__T2D	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	UC__BMI	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	UC__CAD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	UC__T2D	1	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CD__Anxiety	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CD__MDD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CD__PTSD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	PsA__Anxiety	1	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	PsA__MDD	1	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	PsA__PTSD	1	4	True	True	True	False
